code,ccg_id
Y05437,00P
Y03394,00P
A89025,00P
Y03921,00P
A89016,00P
A89634,00P
Y04688,00P
Y03737,00P
Y04687,00P
Y04689,00P
Y05440,00P
Y05441,00P
A89026,00P
A89617,00P
A89616,00P
Y05828,00P
Y01717,00P
Y01726,00P
A89008,00P
A89015,00P
A89036,00P
A89017,00P
A89020,00P
A89623,00P
A89007,00P
A89041,00P
A89027,00P
Y05179,00P
A89604,00P
Y01262,00P
A89004,00P
A89009,00P
A89021,00P
A89032,00P
Y01037,00P
A89001,00P
A89018,00P
A89034,00P
A89035,00P
A89005,00P
A89013,00P
A89028,00P
A89031,00P
A89019,00P
A89040,00P
A89614,00P
A89024,00P
A89030,00P
A89006,00P
A89023,00P
A89010,00P
A89012,00P
A89022,00P
A89002,00P
P81734,00Q
Y02657,00Q
P81704,00Q
Y06562,00Q
Y04359,00Q
P81786,00Q
P81721,00Q
P81771,00Q
Y05128,00Q
Y03966,00Q
Y05131,00Q
P81058,00Q
P81167,00Q
Y02151,00Q
Y03654,00Q
Y00908,00Q
Y04980,00Q
P81787,00Q
P81793,00Q
Y03967,00Q
P81633,00Q
Y02492,00Q
P81022,00Q
P81061,00Q
P81125,00Q
Y04021,00Q
Y04360,00Q
Y05127,00Q
P81707,00Q
P81709,00Q
P81724,00Q
P81204,00Q
P81622,00Q
P81683,00Q
P81140,00Q
P81155,00Q
P81005,00Q
P81214,00Q
P81694,00Q
P81051,00Q
Y03811,00R
Y05479,00R
Y05453,00R
P81054,00R
P81115,00R
P81172,00R
Y02157,00R
P81072,00R
Y02598,00R
Y00890,00R
Y03117,00R
Y03327,00R
P81004,00R
P81042,00R
P81043,00R
P81063,00R
Y03534,00R
P81073,00R
P81092,00R
P81681,00R
P81081,00R
P81714,00R
P81016,00R
P81066,00R
Y00301,00R
P81074,00R
P81159,00R
Y02854,00R
Y05353,00T
P82662,00T
Y02943,00T
Y03641,00T
Y00233,00T
Y00409,00T
Y01245,00T
P82654,00T
P82016,00T
Y00208,00T
P82006,00T
Y00747,00T
P82661,00T
Y01740,00T
P82009,00T
P82609,00T
Y00215,00T
Y00552,00T
Y00448,00T
Y00504,00T
Y00934,00T
P82625,00T
P82626,00T
Y03079,00T
P82015,00T
P82033,00T
P82616,00T
P82624,00T
P82629,00T
Y02319,00T
Y02790,00T
Y03366,00T
P82010,00T
P82014,00T
P82031,00T
P82627,00T
P82023,00T
P82034,00T
P82607,00T
Y01791,00T
P82005,00T
P82001,00T
Y04600,00T
Y04894,00T
P82652,00T
P82007,00T
P82018,00T
P82020,00T
P82036,00T
P82011,00T
P82013,00T
P82643,00T
P82634,00T
P82037,00T
P82633,00T
P82640,00T
P82660,00T
Y00186,00T
P82008,00T
P82012,00T
P82022,00T
P82025,00T
P82029,00T
P82021,00T
P82613,00T
P82002,00T
P82004,00T
P82003,00T
P82030,00T
Y05115,00V
Y01003,00V
Y04913,00V
Y02069,00V
Y03808,00V
Y00016,00V
Y05652,00V
P83015,00V
Y04429,00V
Y00219,00V
Y01755,00V
Y06294,00V
Y00618,00V
P83021,00V
P83024,00V
Y06359,00V
P83006,00V
P83010,00V
Y02755,00V
P83005,00V
P83611,00V
P83620,00V
P83621,00V
P83020,00V
P83603,00V
P83612,00V
P83004,00V
P83009,00V
P83017,00V
P83001,00V
P83025,00V
P83605,00V
P83609,00V
P83623,00V
P83027,00V
P83012,00V
P83007,00V
P83011,00V
P83608,00V
Y04854,00X
Y01202,00X
P81801,00X
Y04939,00X
Y06194,00X
Y03552,00X
P81741,00X
Y03570,00X
Y04024,00X
P81186,00X
P81033,00X
P81154,00X
P81655,00X
P81143,00X
Y05104,00X
P81082,00X
P81083,00X
P81687,00X
P81692,00X
P81010,00X
P81180,00X
P81076,00X
P81127,00X
P81173,00X
P81642,00X
P81689,00X
P81769,00X
P81057,00X
P81117,00X
Y02466,00X
Y03656,00X
P81038,00X
P81044,00X
P81062,00X
P81171,00X
Y00347,00X
P81181,00X
P81701,00X
P81740,00X
Y03204,00Y
P85624,00Y
Y03547,00Y
Y03699,00Y
Y03893,00Y
P85004,00Y
P85028,00Y
Y05570,00Y
Y01124,00Y
Y01083,00Y
Y01188,00Y
P85623,00Y
Y00945,00Y
Y03708,00Y
Y03593,00Y
P85016,00Y
P85005,00Y
P85022,00Y
P85606,00Y
P89006,00Y
P85601,00Y
Y05728,00Y
P85026,00Y
Y05729,00Y
P85010,00Y
P85018,00Y
P85605,00Y
P85003,00Y
P85007,00Y
P85008,00Y
P85610,00Y
P85012,00Y
P85612,00Y
P85613,00Y
P85602,00Y
P85014,00Y
P85015,00Y
P85621,00Y
Y02827,00Y
Y02875,00Y
Y02933,00Y
Y05327,00Y
P85622,00Y
P85615,00Y
P85620,00Y
Y00305,00Y
P85020,00Y
P85608,00Y
Y05274,00Y
P85001,00Y
P85006,00Y
P85013,00Y
P85019,00Y
P85614,00Y
P85607,00Y
Y02753,00Y
P85002,00Y
P85021,00Y
P85011,00Y
P85017,00Y
Y06541,01A
Y06565,01A
Y04657,01A
Y01960,01A
P81065,01A
Y01867,01A
Y03971,01A
P81078,01A
P81730,01A
Y04972,01A
Y04905,01A
Y04988,01A
Y04202,01A
P81134,01A
Y05151,01A
Y02467,01A
Y04265,01A
P81020,01A
P81099,01A
Y00209,01A
P81699,01A
P81218,01A
Y02563,01A
P81711,01A
P81726,01A
P81738,01A
P81755,01A
Y05679,01A
Y04262,01A
P81032,01A
P81036,01A
P81147,01A
P81182,01A
Y02605,01A
P81118,01A
P81686,01A
P81025,01A
P81732,01A
Y01023,01A
P81780,01A
Y00733,01A
Y00478,01A
P81008,01A
P81035,01A
P81053,01A
P81095,01A
P81003,01A
P81017,01A
P81100,01A
P81620,01A
P81130,01A
P81197,01A
Y02468,01A
Y05469,01A
Y00333,01A
P81070,01A
P81123,01A
P81212,01A
P81170,01A
P81731,01A
P81757,01A
P81736,01A
Y02606,01A
Y05470,01A
Y03975,01A
Y05508,01A
Y04906,01A
P81137,01A
P81027,01A
P81165,01A
P81047,01A
P81088,01A
P81132,01A
P81166,01A
P81160,01A
P81069,01A
Y06486,01C
Y06494,01C
N81658,01C
Y03882,01C
Y05417,01C
N81022,01C
Y00434,01C
N81069,01C
Y05750,01C
N81077,01C
N81118,01C
N81657,01C
N81070,01C
N81086,01C
N81013,01C
N81029,01C
N81062,01C
N81085,01C
N81002,01C
N81033,01C
N81630,01C
N81026,01C
N81042,01C
N81027,01C
N81052,01C
N81088,01C
N81632,01C
Y02045,01C
N81049,01C
Y04655,01D
Y04871,01D
Y02209,01D
Y04665,01D
Y05408,01D
P86621,01D
Y01258,01D
Y02208,01D
Y02460,01D
Y04997,01D
Y02836,01D
Y01852,01D
P86002,01D
P86014,01D
P86609,01D
P86614,01D
Y00533,01D
Y05253,01D
P86608,01D
P86006,01D
P86013,01D
P86026,01D
Y02720,01D
Y02721,01D
P86606,01D
Y05250,01D
Y04696,01D
Y04692,01D
Y03750,01D
Y03752,01D
P86011,01D
P86015,01D
P86010,01D
P86019,01D
Y00726,01D
Y02795,01D
Y03821,01D
P86003,01D
Y05252,01D
P86021,01D
P86001,01D
P86018,01D
P86624,01D
P86012,01D
P86009,01D
P86005,01D
P86008,01D
P86017,01D
P86022,01D
P86619,01D
P86007,01D
Y05251,01D
Y05279,01D
P86004,01D
P86620,01D
P86016,01D
P86023,01D
P86602,01D
Y02718,01D
Y04940,01E
Y06195,01E
Y04023,01E
P81067,01E
P81196,01E
Y01842,01E
Y01931,01E
Y03551,01E
Y01620,01E
P81046,01E
P81093,01E
P81071,01E
P81103,01E
Y00253,01E
Y04996,01E
P81107,01E
P81055,01E
P81685,01E
P81748,01E
P81119,01E
P81184,01E
P81735,01E
P81770,01E
P81185,01E
Y03203,01E
P81647,01E
P81664,01E
P81018,01E
P81040,01E
P81169,01E
Y03125,01E
P81015,01E
Y04835,01E
P81213,01E
Y05810,01E
P81179,01E
Y02285,01F
Y02286,01F
Y01076,01F
Y04917,01F
Y01137,01F
Y03822,01F
Y05215,01F
Y02193,01F
N81054,01F
N81057,01F
Y01663,01F
Y05657,01F
Y06319,01F
Y04962,01F
N81072,01F
Y03944,01F
Y00578,01F
N81066,01F
N81096,01F
N81019,01F
N81064,01F
N81119,01F
N81619,01F
N81651,01F
N81011,01F
N81035,01F
N81037,01F
N81045,01F
Y03423,01G
Y04340,01G
Y03046,01G
P87026,01G
Y02630,01G
Y05868,01G
Y02071,01G
Y06150,01G
P87016,01G
P87004,01G
P87035,01G
Y00203,01G
Y00074,01G
P87040,01G
P87634,01G
P87639,01G
Y02767,01G
P87658,01G
Y05866,01G
Y04459,01G
Y00073,01G
P87664,01G
P87008,01G
P87028,01G
P87618,01G
P87624,01G
P87625,01G
P87630,01G
P87025,01G
P87620,01G
P87022,01G
P87003,01G
P87014,01G
P87020,01G
P87024,01G
P87039,01G
P87610,01G
P87649,01G
P87657,01G
P87660,01G
P87627,01G
P87667,01G
Y03789,01G
Y05230,01G
P87661,01G
P87613,01G
P87036,01G
P87648,01G
P87651,01G
P87654,01G
Y02625,01G
P87017,01G
P87659,01G
Y02622,01G
Y00445,01G
P87015,01G
P87002,01G
P87019,01G
P87027,01G
P87032,01G
Y03011,01H
Y02958,01H
Y00433,01H
A82020,01H
Y04422,01H
A82029,01H
A82045,01H
A82055,01H
A82004,01H
A82013,01H
A82050,01H
A82623,01H
A82646,01H
A82016,01H
A82031,01H
A82036,01H
A82620,01H
A82022,01H
A82028,01H
A82037,01H
A82038,01H
A82617,01H
A82015,01H
A82018,01H
A82019,01H
A82064,01H
A82035,01H
A82631,01H
Y04788,01H
Y04873,01H
Y02935,01H
A82021,01H
A82032,01H
A82654,01H
A82006,01H
A82047,01H
A82048,01H
A82049,01H
A82012,01H
A82014,01H
A82023,01H
A82024,01H
A82041,01H
A82044,01H
A82058,01H
A82075,01H
Y00763,01J
Y00761,01J
Y05825,01J
Y05824,01J
Y01243,01J
Y05859,01J
Y01129,01J
Y03780,01J
N83033,01J
N83608,01J
Y06099,01J
N83032,01J
Y02687,01J
Y00296,01J
Y03061,01J
N83009,01J
Y01094,01J
Y03809,01J
N83641,01J
N83601,01J
N83055,01J
N83014,01J
N83015,01J
N83018,01J
N83025,01J
N83013,01J
N83024,01J
N83028,01J
N83031,01J
N83043,01J
N83047,01J
N83603,01J
N83605,01J
N83609,01J
N83633,01J
N83030,01J
N83610,01J
N83619,01J
N83621,01J
N83622,01J
Y01119,01K
Y03017,01K
A82071,01K
Y04476,01K
A82629,01K
Y05452,01K
P81013,01K
Y03600,01K
Y04596,01K
Y03116,01K
A82046,01K
Y00714,01K
Y05424,01K
A82025,01K
Y03742,01K
A82027,01K
A82053,01K
A82613,01K
A82065,01K
A82070,01K
A82647,01K
A82650,01K
Y01008,01K
A82034,01K
P81029,01K
P81113,01K
Y05062,01K
A82003,01K
A82039,01K
A82068,01K
A82651,01K
A82608,01K
B82061,01K
A82026,01K
Y04853,01K
Y04224,01K
Y05448,01K
A82008,01K
A82010,01K
A82033,01K
A82077,01K
A82005,01K
P81002,01K
A82007,01K
A82009,01K
A82621,01K
A82030,01K
A82062,01K
A82072,01K
Y00408,01R
Y03881,01R
N81068,01R
N81084,01R
Y02200,01R
Y06338,01R
N81090,01R
N81016,01R
N81053,01R
N81044,01R
N81001,01R
N81010,01R
N81047,01R
N81043,01R
N81071,01R
N81111,01R
N81642,01R
N81032,01R
N81039,01R
N81614,01R
N81008,01R
Y06216,01T
Y01242,01T
Y05818,01T
Y05966,01T
Y00525,01T
Y01138,01T
N84019,01T
N84028,01T
N84038,01T
Y01187,01T
N84016,01T
N84621,01T
N84627,01T
Y00446,01T
Y01247,01T
N84015,01T
Y02619,01T
Y03119,01T
Y05912,01T
Y03365,01T
Y01749,01T
N84002,01T
N84626,01T
N84001,01T
N84007,01T
Y04717,01T
Y03793,01T
N84624,01T
N84003,01T
N84011,01T
N84020,01T
N84025,01T
N84026,01T
N84041,01T
N84004,01T
N84023,01T
N84027,01T
N84029,01T
N84035,01T
N84043,01T
N84605,01T
N84615,01T
Y02514,01T
N84034,01T
N84010,01T
N84630,01T
Y06439,01V
Y03794,01V
N84021,01V
N84617,01V
Y06208,01V
Y03370,01V
Y05965,01V
Y00822,01V
Y02730,01V
N84018,01V
Y01807,01V
Y01961,01V
Y05913,01V
Y06273,01V
Y04591,01V
N84005,01V
N84024,01V
N84037,01V
N84625,01V
N84006,01V
N84618,01V
Y04718,01V
N84611,01V
N84017,01V
N84628,01V
N84613,01V
N84614,01V
N84013,01V
N84012,01V
N84014,01V
N84008,01V
Y03784,01W
P88025,01W
P88007,01W
P88015,01W
P88016,01W
P88041,01W
Y00597,01W
Y06003,01W
P88017,01W
P88003,01W
P88026,01W
P88020,01W
P88042,01W
P88044,01W
P88012,01W
P88024,01W
P88610,01W
P88606,01W
P88008,01W
P88625,01W
P88019,01W
P88013,01W
P88014,01W
P88031,01W
P88034,01W
P88632,01W
Y00912,01W
P88009,01W
P88023,01W
P88002,01W
P88006,01W
P88021,01W
P88005,01W
P88011,01W
P88018,01W
P88043,01W
P88600,01W
P88615,01W
P88623,01W
P88607,01W
Y06128,01X
Y05668,01X
Y06537,01X
Y06561,01X
N83010,01X
Y01666,01X
Y06438,01X
Y06489,01X
Y05285,01X
Y04635,01X
Y05425,01X
Y06127,01X
N83021,01X
N83050,01X
N83060,01X
Y04382,01X
Y04478,01X
Y06107,01X
Y06167,01X
N83007,01X
Y06202,01X
Y01665,01X
Y00904,01X
Y04485,01X
Y00620,01X
Y05715,01X
N83637,01X
N83020,01X
N83022,01X
Y05181,01X
N83604,01X
Y05710,01X
N83614,01X
N83003,01X
Y00475,01X
N83638,01X
Y03820,01X
N83017,01X
N83026,01X
Y02510,01X
Y05284,01X
N83045,01X
N83624,01X
N83628,01X
N83001,01X
N83008,01X
N83012,01X
N83023,01X
N83035,01X
N83019,01X
N83041,01X
N83049,01X
N83002,01X
N83005,01X
N83635,01X
N83053,01X
N83027,01X
N83054,01X
N83620,01X
N83006,01X
Y06450,01Y
C81640,01Y
Y05473,01Y
P89021,01Y
P89025,01Y
P89618,01Y
Y02018,01Y
Y06405,01Y
P89029,01Y
Y05860,01Y
Y03760,01Y
Y05234,01Y
P89005,01Y
P89023,01Y
P89612,01Y
P89010,01Y
P89015,01Y
P89018,01Y
Y02663,01Y
Y03614,01Y
P89030,01Y
P89602,01Y
C81077,01Y
C81081,01Y
C81106,01Y
C81615,01Y
C81660,01Y
Y05233,01Y
P89022,01Y
P89003,01Y
P89008,01Y
P89011,01Y
P89020,01Y
P89613,01Y
Y02586,01Y
P89026,01Y
P89609,01Y
P89002,01Y
P89004,01Y
P89012,01Y
P89013,01Y
P89014,01Y
P89016,01Y
P89007,01Y
Y02713,01Y
Y02936,01Y
Y04518,02A
Y00480,02A
Y03507,02A
Y06139,02A
P91008,02A
P91016,02A
P91020,02A
P91619,02A
P91627,02A
P91004,02A
P91617,02A
P91623,02A
P91631,02A
P91633,02A
P91017,02A
P91629,02A
P91012,02A
P91014,02A
P91018,02A
Y05760,02A
P91029,02A
Y02129,02A
P91013,02A
P91021,02A
P91032,02A
P91035,02A
P91003,02A
P91007,02A
P91603,02A
P91604,02A
P91011,02A
P91625,02A
P91006,02A
P91009,02A
P91019,02A
P91026,02A
Y03880,02D
Y05784,02D
Y00048,02D
N81127,02D
N81635,02D
N81025,02D
N81051,02D
N81055,02D
N81061,02D
N81067,02D
N81087,02D
N81123,02D
N81024,02D
N81113,02D
N81040,02D
N81074,02D
Y04772,02E
Y03746,02E
Y06115,02E
N81059,02E
N81083,02E
N81122,02E
N81645,02E
Y04925,02E
Y01108,02E
N81036,02E
N81048,02E
N81109,02E
N81041,02E
N81089,02E
N81107,02E
N81637,02E
N81007,02E
N81012,02E
N81028,02E
N81097,02E
N81628,02E
Y03795,02E
N81114,02E
N81014,02E
N81065,02E
N81075,02E
N81108,02E
N81623,02E
N81020,02E
N81056,02E
Y03458,02F
N81005,02F
N81030,02F
N81038,02F
N81631,02F
N81009,02F
N81034,02F
N81101,02F
N81626,02F
N81063,02F
N81018,02F
N81031,02F
N81060,02F
N81115,02F
Y03058,02F
N81023,02F
N81050,02F
N81125,02F
Y04664,02F
N81006,02F
N81120,02F
N81624,02F
N81046,02F
N81100,02F
N81091,02F
N81092,02F
N81093,02F
N81117,02F
N81607,02F
N81082,02F
N81079,02F
N81080,02F
N81081,02F
N81102,02F
N81121,02F
N81655,02F
Y04593,02G
Y04313,02G
Y04479,02G
Y04045,02G
P81096,02G
P81646,02G
P81674,02G
P81710,02G
P81208,02G
Y00972,02G
P81201,02G
P81014,02G
Y05549,02G
Y00852,02G
Y02609,02G
Y00580,02G
P81138,02G
P81041,02G
P81045,02G
P81112,02G
P81695,02G
P81039,02G
P81084,02G
P81136,02G
P92615,02H
Y06120,02H
Y00070,02H
Y02648,02H
Y03228,02H
Y04029,02H
P92006,02H
P92016,02H
P92008,02H
P92634,02H
Y02885,02H
P92007,02H
P92031,02H
P92616,02H
P92620,02H
Y02274,02H
P92605,02H
Y02504,02H
P92002,02H
P92012,02H
P92041,02H
Y02378,02H
Y05730,02H
P92024,02H
P92034,02H
P92642,02H
P92647,02H
P92653,02H
P92004,02H
Y05088,02H
P92026,02H
Y03979,02H
P92010,02H
P92014,02H
P92017,02H
P92020,02H
P92028,02H
P92033,02H
P92042,02H
P92626,02H
P92633,02H
P92635,02H
P92637,02H
P92646,02H
P92652,02H
Y03123,02H
P92021,02H
P92001,02H
P92005,02H
P92038,02H
P92011,02H
P92019,02H
P92030,02H
P92630,02H
P92639,02H
P92648,02H
P92651,02H
Y02321,02H
P92015,02H
P92003,02H
P92023,02H
P92029,02H
P92621,02H
P92623,02H
Y00050,02H
Y02322,02H
Y02886,02H
P92035,02H
P92602,02H
P92607,02H
Y05457,02M
Y05324,02M
Y05144,02M
P81737,02M
P81157,02M
Y05629,02M
P81668,02M
P81089,02M
Y05143,02M
Y03870,02M
P81079,02M
P81133,02M
Y02837,02M
P81149,02M
P81191,02M
P81742,02M
P81086,02M
P81006,02M
P81059,02M
P81087,02M
P81128,02M
P81129,02M
Y05145,02M
P81031,02M
P81037,02M
P81077,02M
P81150,02M
Y06517,02N
Y03190,02N
Y02119,02N
Y00167,02N
Y04174,02N
Y05823,02N
Y00631,02N
B83624,02N
B82020,02N
B82028,02N
B83006,02N
B83021,02N
B83023,02N
Y00629,02N
Y00630,02N
Y02898,02N
B82007,02N
B82053,02N
B83002,02N
B83008,02N
B83019,02N
B83602,02N
B83620,02N
B83027,02N
B83033,02N
B83061,02N
Y00990,02P
Y01945,02P
C85628,02P
Y00411,02P
Y04809,02P
Y05363,02P
C85629,02P
Y05222,02P
Y00526,02P
Y02084,02P
Y01287,02P
Y01743,02P
Y05827,02P
Y03596,02P
Y05113,02P
C85013,02P
C85014,02P
C85017,02P
C85033,02P
C85006,02P
Y05711,02P
C85007,02P
C85008,02P
C85009,02P
C85023,02P
C85024,02P
C85026,02P
C85020,02P
C85028,02P
C85018,02P
C85019,02P
C85016,02P
C85030,02P
C85619,02P
C85622,02P
C85623,02P
Y06225,02P
Y05364,02P
C85614,02P
Y05248,02P
C85022,02P
C85001,02P
C85003,02P
C85005,02P
C85004,02P
C85010,02P
Y06464,02Q
Y05096,02Q
Y00581,02Q
Y03762,02Q
Y05346,02Q
C84001,02Q
C84024,02Q
C84008,02Q
C84035,02Q
C84094,02Q
C84692,02Q
C84101,02Q
C84013,02Q
Y00226,02R
Y03391,02R
B83064,02R
Y01632,02R
Y00698,02R
Y04355,02R
Y00100,02R
Y01633,02R
B83667,02R
Y02097,02R
Y02099,02R
Y00819,02R
Y01126,02R
Y01885,02R
Y02738,02R
Y05776,02R
Y01728,02R
Y00704,02R
Y00670,02R
B83662,02R
B83056,02R
B83062,02R
Y04099,02R
Y04100,02R
Y00896,02R
B83666,02R
B83041,02R
B83042,02R
Y00635,02R
Y02096,02R
Y00227,02R
B83035,02R
B83010,02R
B83028,02R
B83055,02R
B83017,02R
B83067,02R
Y01118,02R
B83063,02R
B83018,02R
B83039,02R
B83040,02R
Y04899,02R
B83696,02R
B83038,02R
B83045,02R
B83641,02R
B83012,02R
B83014,02R
B83022,02R
B83009,02R
B83030,02R
B83049,02R
B83054,02R
B83029,02R
B83015,02R
B83031,02R
B83037,02R
B83020,02R
Y06491,02T
Y06492,02T
Y06493,02T
Y06490,02T
Y02655,02T
Y03418,02T
Y03655,02T
B84618,02T
Y05620,02T
Y00262,02T
B84610,02T
B84615,02T
Y02572,02T
B84613,02T
B84612,02T
B84003,02T
B84010,02T
B84007,02T
B84009,02T
B84004,02T
B84006,02T
B84002,02T
B84005,02T
B84012,02T
B84019,02T
B84021,02T
Y02645,02T
B84623,02T
B84001,02T
B84016,02T
Y03112,02T
Y01882,02T
B84013,02T
B84011,02T
B84008,02T
B84014,02T
B83699,02W
B83016,02W
B83604,02W
B83005,02W
B83026,02W
B83058,02W
B83611,02W
B83626,02W
B83629,02W
B83657,02W
B83661,02W
Y00820,02W
B83052,02W
B83614,02W
B83622,02W
B83627,02W
B83628,02W
B83025,02W
B83034,02W
B83051,02W
B83621,02W
B83653,02W
B83659,02W
B83032,02W
B83617,02W
B83642,02W
B83660,02W
Y05180,02W
Y04018,02X
Y05141,02X
Y05142,02X
Y06261,02X
Y06258,02X
Y06259,02X
Y06260,02X
C86015,02X
Y02865,02X
C86614,02X
C86001,02X
C86029,02X
Y03567,02X
C86623,02X
Y00610,02X
C86007,02X
C86011,02X
C86017,02X
C86002,02X
C86038,02X
C86605,02X
C86613,02X
C86616,02X
C86625,02X
C86626,02X
C86018,02X
C86021,02X
C86009,02X
C86013,02X
C86024,02X
C86026,02X
C86034,02X
C86606,02X
C86621,02X
Y05167,02X
C86020,02X
Y00384,02X
C86016,02X
C86023,02X
C86037,02X
C86609,02X
C86005,02X
C86033,02X
Y02482,02X
Y06240,02X
Y06241,02X
Y06242,02X
Y06243,02X
C86006,02X
C86012,02X
C86019,02X
C86022,02X
C86025,02X
C86611,02X
C86032,02X
C86003,02X
Y04814,02Y
Y00528,02Y
Y03885,02Y
B81060,02Y
Y02843,02Y
Y04410,02Y
Y01698,02Y
Y04464,02Y
Y04407,02Y
Y01699,02Y
Y04411,02Y
Y00540,02Y
Y01693,02Y
Y01694,02Y
Y01700,02Y
Y01701,02Y
Y00539,02Y
Y00529,02Y
Y04409,02Y
Y04669,02Y
Y06247,02Y
Y04408,02Y
B81004,02Y
B81034,02Y
B81037,02Y
Y02656,02Y
B81619,02Y
B81029,02Y
B81069,02Y
B81070,02Y
Y04621,02Y
B81025,02Y
B81006,02Y
B81014,02Y
B81042,02Y
B81051,02Y
B81082,02Y
B81101,02Y
B81009,02Y
B81024,02Y
B81100,02Y
B81602,02Y
B81658,02Y
B81653,02Y
B81666,02Y
B81010,02Y
B81061,02Y
B81013,02Y
B81041,02Y
B81068,02Y
B81088,02Y
B81092,02Y
Y01210,03A
Y04918,03A
Y06483,03A
Y03777,03A
Y04714,03A
Y01909,03A
Y00586,03A
Y03775,03A
Y01649,03A
Y01952,03A
Y01775,03A
Y03407,03A
Y00770,03A
B85062,03A
B85660,03A
B85024,03A
B85634,03A
B85636,03A
Y01618,03A
B85026,03A
B85061,03A
Y03009,03A
B85010,03A
B85023,03A
B85060,03A
B85048,03A
B85614,03A
B85638,03A
B85623,03A
B85058,03A
B85028,03A
B85033,03A
B85611,03A
B85005,03A
B85002,03A
B85031,03A
Y04610,03A
Y03776,03A
B85006,03A
B85022,03A
B85610,03A
B85016,03A
B85036,03A
B85037,03A
B85042,03A
B85044,03A
Y04266,03A
B85659,03A
B85032,03A
B85054,03A
B85059,03A
B85027,03A
B85051,03A
B85641,03A
Y04912,03D
B82035,03D
B82023,03D
B82029,03D
B82034,03D
B82045,03D
B82078,03D
B82072,03D
B82046,03D
B82017,03D
B82062,03D
B82086,03D
B82101,03D
B82049,03D
B82066,03D
B82622,03D
Y04818,03D
B82019,03D
B82022,03D
B82044,03D
B82050,03D
B82075,03D
B82042,03D
B82104,03D
B82012,03E
B82013,03E
B82059,03E
B82014,03E
Y05963,03E
Y05955,03E
B82008,03E
B82057,03E
B82016,03E
B82027,03E
B82004,03E
B82067,03E
B82069,03E
B82030,03E
B82036,03E
B82032,03E
Y04888,03E
B82091,03E
B82010,03E
B82060,03E
B81075,03F
B81104,03F
B81038,03F
Y04419,03F
B81054,03F
B81058,03F
Y03701,03F
Y04461,03F
Y00894,03F
Y03834,03F
Y04395,03F
Y00424,03F
Y00427,03F
Y03108,03F
Y01218,03F
Y06079,03F
Y00426,03F
Y04568,03F
Y00023,03F
B81035,03F
B81047,03F
Y03450,03F
Y03508,03F
B81032,03F
B81018,03F
B81052,03F
B81112,03F
B81119,03F
B81616,03F
B81631,03F
B81002,03F
B81017,03F
B81020,03F
B81046,03F
B81675,03F
B81011,03F
B81027,03F
B81048,03F
B81095,03F
B81097,03F
Y06227,03F
B81008,03F
B81040,03F
B81645,03F
B81074,03F
B81635,03F
B81688,03F
Y02344,03F
B81085,03F
Y02747,03F
Y03476,03H
Y03816,03H
Y03815,03H
Y04036,03H
Y00483,03H
B81665,03H
B81620,03H
B81606,03H
Y05744,03H
Y05742,03H
B81023,03H
B81030,03H
B81697,03H
B81003,03H
B81012,03H
B81055,03H
B81656,03H
B81663,03H
Y06143,03H
Y06144,03H
B81108,03H
B81642,03H
B81655,03H
B81016,03H
B81031,03H
B81077,03H
B81091,03H
B81664,03H
B81039,03H
B81603,03H
B81677,03H
Y01948,03H
Y02684,03H
B81015,03H
B81087,03H
Y03268,03J
B85646,03J
B85652,03J
Y06506,03J
B85645,03J
Y03267,03J
Y03114,03J
B85019,03J
B85020,03J
Y02643,03J
Y01920,03J
Y03772,03J
B85650,03J
Y03773,03J
Y01943,03J
B85640,03J
Y03709,03J
B85015,03J
B85018,03J
B85025,03J
