practice,Other,Venlafaxine,Mirtazapine,Duloxetine,MAOi,Isocarboxazid,Iproniazid,Tranylcypromine,Moclobemide,Phenelzine,Citalopram,Fluoxetine,Fluvoxamine,Sertraline,Escitalopram,Paroxetine,Tricyclics,Trimipramine,Dosulepin,Amitriptyline,Trazodone,Lofepramine,Maprotiline,Mianserin,total_items,total_cost
K82027,247,95,104,46,0,0,0,0,0,0,623,208,0,479,11,4,606,0,18,535,28,3,0,0,2178,2943.3985500000003
K82028,527,223,280,24,0,0,0,0,0,0,606,115,0,309,7,35,463,0,7,305,124,0,0,0,2062,7473.9419499999995
K82029,293,142,121,27,3,0,0,0,3,0,368,126,0,310,14,36,367,1,17,272,26,5,0,0,1517,5765.2667900000006
K82030,256,62,161,29,0,0,0,0,0,0,375,102,0,415,1,44,582,4,20,432,59,0,0,0,1775,6552.23273
K82031,162,58,89,15,0,0,0,0,0,0,225,65,0,169,4,18,163,0,1,139,9,0,0,0,806,2409.90346
K82032,387,123,161,100,1,0,0,0,1,0,562,213,0,694,33,29,682,3,29,577,59,0,0,0,2601,5608.1707799999995
K82033,974,308,553,104,4,0,0,4,0,0,1167,462,8,1060,40,176,1266,6,16,998,156,8,0,0,5157,15312.185389999999
K82035,126,53,27,41,0,0,0,0,0,0,297,41,0,62,1,15,135,0,2,110,6,2,0,0,677,1531.5697099999998
K82036,271,86,132,46,4,0,0,0,0,4,423,175,2,520,3,24,585,0,27,451,38,15,0,0,2007,4521.48737
K82037,432,130,254,45,0,0,0,0,0,0,1027,339,0,744,58,36,900,0,54,655,102,15,0,0,3536,10844.98636
K82038,990,491,399,96,6,0,0,0,3,3,1430,390,3,1006,18,69,1492,4,76,1156,129,13,0,0,5404,14868.86221
K82039,367,113,203,49,0,0,0,0,0,0,792,381,0,422,37,45,873,4,40,645,90,13,0,0,2917,10566.870920000001
K82040,814,500,239,75,3,0,0,0,3,0,796,162,0,1033,1,109,964,0,19,570,289,16,0,0,3882,9225.55355
K82042,169,39,96,34,4,0,0,0,0,4,252,58,0,229,0,17,255,0,2,195,30,4,0,0,984,1682.3670000000002
K82043,506,153,271,79,2,0,0,0,2,0,504,168,0,789,24,43,882,0,15,650,144,8,0,0,2918,5299.84446
K82044,240,98,106,36,0,0,0,0,0,0,328,126,0,366,3,21,375,0,12,290,32,0,0,0,1459,3512.6376900000005
K82045,266,75,167,18,0,0,0,0,0,0,141,113,0,189,8,18,273,2,7,220,18,0,0,0,1008,4862.7482800000007
K82046,438,170,234,22,1,0,0,0,0,1,587,182,0,510,26,26,626,5,16,503,55,1,0,0,2396,11475.59775
K82047,814,323,393,95,2,0,0,0,0,2,1289,335,3,1091,33,77,1321,1,31,1045,81,16,0,0,4965,11804.880130000001
K82048,315,88,200,23,0,0,0,0,0,0,368,205,1,572,6,44,506,0,5,400,50,0,0,0,2017,5436.47209
K82049,408,198,178,26,0,0,0,0,0,0,1053,417,0,334,38,77,1068,4,63,852,53,5,0,0,3395,8606.6174399999982
K82050,398,91,224,82,0,0,0,0,0,0,300,285,0,563,14,37,804,0,10,763,21,2,0,0,2401,3481.83613
K82051,384,152,187,42,3,0,0,3,0,0,493,132,0,396,6,36,482,0,57,355,37,1,0,0,1932,7432.19262
K82053,455,95,324,34,3,0,0,3,0,0,491,205,2,608,2,36,733,0,32,540,118,0,0,0,2535,11350.6287
K82054,379,97,220,62,0,0,0,0,0,0,832,360,0,635,68,58,1075,0,19,936,112,0,0,0,3407,5508.79705
K82055,334,107,174,48,3,0,0,0,3,0,514,274,4,475,11,37,382,0,4,304,40,3,0,0,2034,4598.9193399999995
K82057,177,78,77,18,0,0,0,0,0,0,217,117,0,438,132,14,386,3,4,290,62,11,0,0,1481,7476.50764
K82058,108,42,34,32,0,0,0,0,0,0,248,75,0,167,10,11,283,0,2,245,12,1,0,0,902,3290.6922700000005
K82059,317,83,161,72,0,0,0,0,0,0,314,249,0,396,33,28,440,0,6,354,63,0,0,0,1777,4203.96218
K82060,85,17,45,18,0,0,0,0,0,0,223,41,0,181,0,6,201,0,0,186,14,0,0,0,737,1155.64304
K82061,245,63,148,32,3,0,0,0,3,0,217,106,0,373,0,64,417,0,13,295,85,0,0,0,1425,2105.3596599999996
K82064,165,35,108,20,0,0,0,0,0,0,267,133,0,78,0,2,277,0,8,229,36,0,0,0,922,1770.6774400000002
K82065,708,284,343,77,1,0,0,0,1,0,582,408,0,1043,47,38,938,0,30,782,97,0,0,0,3765,8205.79649
K82066,374,131,182,55,0,0,0,0,0,0,561,236,0,587,8,45,609,0,16,450,92,8,0,0,2420,6357.14775
K82067,611,169,342,79,1,0,0,0,1,0,905,291,0,617,38,53,993,0,11,875,69,4,0,0,3509,10032.18885
K82068,235,119,104,9,0,0,0,0,0,0,515,123,0,293,0,24,428,0,8,313,63,10,0,0,1618,3360.74876
K82070,288,106,166,16,4,0,0,4,0,0,425,224,0,339,10,22,379,0,23,293,49,0,0,0,1691,8334.61563
K82073,1160,502,517,134,3,0,0,0,3,0,2357,676,6,1554,32,116,2166,0,109,1588,321,26,0,0,8070,20154.674239999997
K82074,147,58,63,26,0,0,0,0,0,0,306,119,0,231,0,14,280,0,2,241,33,0,0,0,1097,2419.10337
K82076,232,61,119,36,0,0,0,0,0,0,679,206,0,407,22,43,566,0,7,492,47,5,0,0,2155,4492.487430000001
K82078,245,92,121,30,9,0,0,6,3,0,315,72,0,344,38,46,315,0,9,221,33,0,0,0,1384,8746.32629
K82079,452,210,189,43,0,0,0,0,0,0,517,294,0,956,133,33,675,0,24,554,40,0,0,0,3060,5274.64279
K82603,269,49,174,41,2,0,0,0,0,2,325,95,2,365,0,19,429,0,10,349,33,7,0,0,1506,3362.7476199999996
K82610,402,124,189,86,0,0,0,0,0,0,387,196,0,386,15,64,606,0,14,484,65,0,0,0,2056,4321.218499999999
K82615,297,140,101,54,0,0,0,0,0,0,477,200,1,522,7,28,639,0,8,541,75,2,0,0,2171,4613.35363
K82617,184,59,88,37,0,0,0,0,0,0,389,219,0,344,7,31,423,0,14,375,9,2,0,0,1597,3700.68418
K82618,81,18,60,3,0,0,0,0,0,0,170,46,0,115,3,15,179,0,3,175,0,0,0,0,609,828.9223300000001
K82621,88,26,53,9,5,0,0,3,0,2,228,54,0,205,3,7,184,0,12,146,5,0,0,0,774,4976.01835
K82631,257,142,84,29,0,0,0,0,0,0,307,209,0,611,30,19,405,0,9,356,19,1,0,0,1838,7372.68619
K82633,190,64,95,28,0,0,0,0,0,0,503,233,0,548,36,30,498,0,24,436,11,0,0,0,2038,3887.0476999999996
K83002,3265,920,1697,564,0,0,0,0,0,0,3408,1578,5,4279,43,249,3731,0,156,3230,150,11,0,3,16558,32012.696820000005
K83003,753,157,452,127,3,0,0,0,0,3,1042,481,0,677,100,66,893,6,34,718,6,12,0,0,4015,8233.1053
K83005,1447,432,484,511,14,0,0,0,14,0,792,357,0,907,11,58,906,1,0,789,33,18,0,0,4492,10159.63436
K83006,1191,389,521,257,0,0,0,0,0,0,844,419,1,1097,27,60,629,3,34,505,11,17,0,0,4268,9544.87663
K83007,1077,252,561,226,2,0,0,0,0,2,763,420,0,1206,10,87,919,0,0,764,74,9,0,0,4484,7248.11674
K83008,836,366,343,99,3,0,0,0,0,3,1311,379,0,960,19,78,1171,0,55,948,49,5,0,0,4757,8301.48985
K83009,574,186,312,66,2,0,0,0,0,2,668,230,0,976,37,67,522,0,18,419,29,11,0,0,3076,6797.16377
K83010,1098,274,593,201,3,0,0,0,3,0,1029,879,3,1388,11,89,1532,9,64,1283,41,25,0,0,6032,11706.01
K83011,556,168,252,103,0,0,0,0,0,0,1158,515,0,492,3,87,955,0,33,752,80,18,0,0,3766,7933.97105
K83012,835,204,399,223,0,0,0,0,0,0,1070,372,0,1099,12,127,1038,0,16,892,52,4,0,0,4553,8846.2118399999981
K83013,1234,348,614,219,0,0,0,0,0,0,1031,726,0,1199,11,42,993,0,60,805,69,6,0,0,5236,10181.322059999999
K83014,1450,305,821,298,0,0,0,0,0,0,1117,518,0,1115,210,170,1298,0,11,1138,55,24,0,0,5878,11809.333900000001
K83015,800,243,424,117,0,0,0,0,0,0,937,608,0,1176,0,93,1528,0,75,1336,28,2,0,0,5142,9231.09119
K83017,701,255,380,66,0,0,0,0,0,0,730,163,0,921,28,52,932,0,8,719,146,8,0,0,3527,5107.3681700000006
K83018,523,150,295,78,3,0,0,0,2,1,752,323,0,761,60,95,797,0,11,565,124,6,0,0,3314,6121.06452
K83019,400,162,165,67,8,0,0,0,8,0,595,87,0,476,3,42,423,3,8,365,9,2,0,0,2034,5138.7492299999994
K83020,254,76,113,63,0,0,0,0,0,0,233,90,0,147,4,25,311,0,5,255,11,32,0,0,1064,2292.58016
K83021,1382,476,684,202,0,0,0,0,0,0,2046,784,2,1652,55,138,1479,0,34,1304,53,0,0,0,7538,13313.399239999999
K83022,311,85,179,37,0,0,0,0,0,0,497,307,0,862,2,32,649,3,27,536,22,5,0,0,2660,6280.4531
K83023,446,138,206,78,0,0,0,0,0,0,1068,255,0,628,28,84,812,4,30,697,28,7,0,0,3321,9414.45234
K83024,1137,500,390,155,0,0,0,0,0,0,846,468,23,1095,21,68,736,0,3,624,70,7,0,0,4394,10712.521190000003
K83025,1432,320,804,268,5,0,0,0,0,5,1309,736,3,1064,14,196,1254,1,19,1067,84,25,0,0,6013,10001.141099999999
K83026,1534,468,783,265,0,0,0,0,0,0,1340,634,0,1413,16,88,1147,4,23,985,73,11,0,0,6172,10220.166490000001
K83027,826,309,390,94,5,0,0,0,0,5,478,357,0,825,24,87,907,0,26,783,45,9,0,0,3509,5792.93322
K83028,949,278,373,189,0,0,0,0,0,0,810,459,0,1259,10,80,850,4,11,703,50,11,0,0,4417,11549.787550000003
K83029,901,220,494,171,3,0,0,0,0,3,816,348,1,909,26,43,950,0,5,861,39,3,0,0,3997,7115.06157
K83030,855,198,492,133,0,0,0,0,0,0,924,688,0,734,30,26,821,0,12,680,68,3,0,1,4078,7428.88552
K83031,684,297,288,83,0,0,0,0,0,0,678,240,0,827,28,74,588,0,12,480,21,5,0,0,3119,5404.6091000000006
K83032,2066,927,861,245,3,0,0,0,0,3,1543,737,4,2407,59,98,1986,4,53,1764,68,15,0,0,8903,20266.743309999998
K83033,151,44,92,15,0,0,0,0,0,0,226,100,0,61,0,50,186,0,3,167,2,5,0,0,774,1419.48169
K83035,358,145,145,63,0,0,0,0,0,0,274,234,0,304,86,56,324,0,3,265,16,0,0,0,1636,3146.59685
K83036,1445,417,623,375,0,0,0,0,0,0,1173,536,0,1923,13,75,1158,0,34,1008,45,4,0,3,6323,10896.01229
K83037,1145,569,372,181,0,0,0,0,0,0,1055,561,0,1147,14,67,960,8,49,829,10,7,0,0,4949,12440.338360000002
K83039,732,200,405,109,0,0,0,0,0,0,719,349,0,1151,9,10,864,0,23,786,19,11,0,0,3834,6304.58678
K83040,568,111,381,59,0,0,0,0,0,0,501,321,0,706,33,63,1055,0,0,939,30,7,0,0,3247,7831.8409800000009
K83041,1319,471,661,155,0,0,0,0,0,0,1578,672,0,1701,98,165,1587,13,39,1404,51,10,0,0,7120,18106.681239999998
K83042,965,308,518,122,0,0,0,0,0,0,882,336,3,836,82,105,911,0,5,762,38,4,0,4,4120,8895.8237099999988
K83043,1083,398,527,129,8,0,0,0,8,0,1693,465,14,1313,13,116,1132,13,24,974,37,23,0,0,5837,14324.151530000003
K83044,886,380,254,224,3,0,0,0,3,0,779,530,2,1038,6,28,990,0,4,829,47,15,0,0,4262,8758.84726
K83047,1187,352,612,206,0,0,0,0,0,0,1443,651,0,1106,49,147,1192,0,18,1068,22,37,0,0,5775,10229.329069999998
K83048,491,95,229,149,0,0,0,0,0,0,416,221,0,619,48,65,571,0,19,472,60,3,0,0,2431,3958.2818899999997
K83049,730,251,372,90,0,0,0,0,0,0,1263,575,0,1111,18,78,1241,0,102,925,125,32,0,0,5016,8872.39966
K83050,184,52,95,31,0,0,0,0,0,0,317,128,0,282,0,45,149,0,0,139,0,0,0,0,1105,1653.2273100000002
K83051,1666,403,819,371,6,0,0,0,6,0,1686,529,0,1595,17,125,1577,0,20,1406,63,11,0,0,7201,13271.745910000001
K83052,1045,385,446,177,7,0,0,0,2,5,1587,668,4,1189,34,80,1361,0,53,1139,50,0,0,0,5975,12635.627750000001
K83053,304,146,140,6,0,0,0,0,0,0,543,119,0,356,0,17,467,6,25,404,15,1,0,0,1806,5051.3331800000005
K83055,269,104,131,21,0,0,0,0,0,0,497,127,0,326,3,55,354,0,22,289,3,20,0,0,1631,3271.64498
K83056,236,74,108,40,0,0,0,0,0,0,433,108,0,132,0,14,514,0,9,456,17,7,0,0,1437,2177.6053899999997
K83059,1054,282,600,154,0,0,0,0,0,0,914,459,0,930,13,82,1223,0,4,1091,64,5,0,0,4675,8261.96563
K83064,744,302,274,120,4,0,0,4,0,0,1359,427,0,941,13,88,1093,7,126,856,29,0,0,0,4669,13681.595299999999
K83065,575,327,184,58,3,0,0,0,3,0,390,164,0,963,0,32,437,0,7,405,7,6,0,0,2564,6384.2309399999995
K83066,809,280,374,120,19,0,0,13,6,0,1021,396,0,1435,101,76,916,0,41,765,27,14,0,0,4773,13698.035969999999
K83068,270,86,138,43,0,0,0,0,0,0,508,153,0,345,54,46,452,0,22,407,3,2,0,0,1828,3695.2682699999996
K83069,316,60,187,55,0,0,0,0,0,0,150,51,0,294,1,8,119,0,0,88,28,0,0,0,939,1701.9438900000002
K83070,705,330,232,120,6,0,0,0,0,6,879,398,5,658,7,76,709,0,40,585,9,17,0,0,3443,6916.06763
K83076,258,78,162,13,0,0,0,0,0,0,326,164,0,279,15,41,493,0,12,460,6,0,0,0,1576,2476.36903
K83077,881,266,423,169,0,0,0,0,0,0,851,408,3,866,87,102,884,0,18,687,116,4,0,0,4082,8948.59653
K83079,235,99,83,39,0,0,0,0,0,0,343,162,3,229,2,44,496,0,8,440,5,0,0,0,1514,3117.49401
K83080,385,134,168,61,0,0,0,0,0,0,446,245,0,333,0,42,278,0,4,253,12,0,0,0,1729,3424.99435
K83081,149,55,59,28,0,0,0,0,0,0,144,92,0,108,12,14,145,0,0,121,15,3,0,0,664,1032.60306
K83601,419,212,147,54,0,0,0,0,0,0,963,218,3,354,21,97,727,6,23,662,9,0,0,0,2802,6192.19942
K83607,53,12,39,2,0,0,0,0,0,0,138,63,0,64,4,15,148,0,11,132,3,0,0,0,485,652.27242
K83610,515,182,225,95,0,0,0,0,0,0,802,201,6,420,12,27,539,0,17,436,17,12,0,0,2522,5060.92176
K83614,460,121,276,60,0,0,0,0,0,0,420,349,0,634,0,46,623,0,21,526,42,0,0,0,2532,4593.529520000001
K83616,316,121,102,83,0,0,0,0,0,0,344,394,0,191,9,23,367,0,2,321,12,5,0,0,1644,3408.77797
K83618,409,134,209,60,0,0,0,0,0,0,414,149,4,658,17,65,595,0,0,503,37,5,0,0,2311,3737.0657199999996
K83620,491,106,227,152,3,0,0,0,3,0,703,368,0,461,5,93,594,0,28,502,8,11,0,0,2718,5070.76443
K83621,3554,815,2502,221,0,0,0,0,0,0,488,366,3,1799,53,77,775,0,13,586,92,0,0,0,7115,6052.90691
K83622,598,131,313,153,2,0,0,0,2,0,763,549,0,799,28,64,1077,3,36,949,15,3,0,0,3880,10614.60451
K83625,225,76,99,44,0,0,0,0,0,0,575,195,0,344,7,11,291,0,0,261,12,0,0,0,1648,3426.2051900000006
K84001,499,188,260,44,0,0,0,0,0,0,378,275,0,656,14,35,425,2,12,267,76,7,0,0,2282,6620.895
K84002,874,332,453,89,4,0,0,2,0,2,1167,552,0,644,21,49,1114,7,19,911,113,6,0,0,4425,19558.152779999997
K84003,443,98,312,33,0,0,0,0,0,0,185,325,13,427,18,34,484,6,41,340,86,0,0,0,1929,5504.44211
K84004,621,151,383,87,0,0,0,0,0,0,424,383,1,535,3,40,877,0,16,725,71,28,0,2,2884,7221.9712199999994
K84006,1025,224,674,118,0,0,0,0,0,0,1010,563,5,1132,23,86,1195,0,26,887,211,6,0,0,5039,7426.1843100000006
K84007,346,76,234,26,16,0,0,12,4,0,362,118,0,241,11,45,644,0,50,424,127,3,0,0,1783,7006.95818
K84008,270,51,201,12,0,0,0,0,0,0,363,297,0,277,5,10,506,0,5,349,135,2,0,0,1728,5488.1130399999993
K84009,1024,284,603,130,13,0,0,0,0,13,724,496,0,823,38,40,1053,3,7,772,188,11,0,0,4211,14856.699649999999
K84010,518,117,367,28,14,0,0,14,0,0,411,289,0,784,28,47,701,0,19,439,155,28,0,0,2792,9817.1434
K84011,716,182,462,57,10,0,0,4,4,2,395,296,0,463,31,26,561,0,10,443,68,17,0,0,2498,12539.821499999998
K84012,266,92,136,31,1,0,0,0,0,1,179,174,0,315,38,36,418,0,36,338,23,0,0,0,1427,2957.37729
K84013,409,106,252,47,1,0,0,1,0,0,370,338,0,610,19,31,447,0,26,319,49,11,0,0,2225,7236.8842800000011
K84014,775,261,431,76,7,0,0,7,0,0,694,273,0,665,44,49,798,3,8,597,105,13,0,0,3305,13929.24931
K84015,346,217,93,27,0,0,0,0,0,0,222,90,5,372,53,45,338,0,35,218,57,0,0,0,1471,3473.5502300000003
K84016,589,207,284,91,4,0,0,0,4,0,381,216,1,631,56,26,369,0,0,238,90,5,0,0,2273,6106.2225500000013
K84017,1011,246,656,100,9,0,0,0,5,4,1394,757,2,1438,30,144,1424,0,21,1029,220,25,0,0,6209,11377.94522
K84019,756,253,461,41,0,0,0,0,0,0,668,338,0,937,21,40,838,0,41,674,79,3,0,0,3598,10066.33383
K84020,356,94,214,44,0,0,0,0,0,0,277,242,0,481,16,38,514,2,12,414,50,2,0,0,1924,4786.13045
K84021,269,103,143,18,0,0,0,0,0,0,207,91,0,229,14,25,311,0,13,268,15,0,0,0,1146,2781.8784000000005
K84023,380,85,265,30,19,0,0,16,3,0,384,246,0,445,27,10,614,4,3,443,115,16,0,0,2125,4929.27333
K84024,688,161,307,215,3,0,0,0,0,3,312,311,0,568,10,119,793,0,52,635,33,11,0,0,2804,8353.76333
K84025,697,165,460,70,2,0,0,0,2,0,727,329,3,615,13,51,837,1,13,568,208,23,0,0,3274,10405.32609
K84026,345,100,231,11,2,0,0,2,0,0,287,204,0,435,18,38,540,0,68,356,77,9,0,3,1869,6889.52262
K84027,902,245,543,112,15,0,0,0,0,15,697,494,0,1117,12,45,1168,0,12,861,239,10,0,0,4450,11059.562070000002
K84028,1176,440,631,93,0,0,0,0,0,0,1009,474,1,1271,5,112,1841,2,21,1306,399,5,0,0,5889,16053.979239999999
K84030,1334,405,730,182,13,0,0,3,6,4,1348,505,6,1406,47,131,1815,5,71,1172,486,33,0,0,6605,15089.288530000002
K84031,757,113,530,100,5,0,0,0,0,5,307,825,2,880,17,72,1189,0,12,799,304,11,0,0,4054,7526.902689999999
K84032,435,78,311,44,3,0,0,0,0,3,253,171,0,447,0,84,547,0,15,390,110,0,0,0,1940,3195.7325700000006
K84033,929,329,517,76,3,0,0,3,0,0,577,318,1,938,7,44,761,3,10,599,72,0,0,0,3578,13875.96838
K84034,276,112,147,17,3,0,0,0,0,3,196,119,0,159,60,10,229,0,0,193,18,10,0,0,1052,1708.45683
K84035,358,114,206,35,0,0,0,0,0,0,314,272,0,558,39,39,473,0,20,359,68,1,0,0,2053,6320.4405400000005
K84036,231,108,105,17,0,0,0,0,0,0,159,291,2,202,4,11,386,0,8,260,96,5,0,0,1286,3065.27086
K84037,1135,377,649,94,0,0,0,0,0,0,1087,689,3,1190,110,86,1502,3,24,1047,333,12,0,0,5802,16112.04932
K84038,1318,328,841,147,0,0,0,0,0,0,1332,750,0,1465,22,129,1595,0,26,1276,106,18,0,0,6611,10889.54962
K84040,1188,236,777,168,16,3,0,10,0,3,887,553,0,964,28,189,1245,2,17,867,298,3,0,0,5070,13401.714549999999
K84041,803,314,424,58,0,0,0,0,0,0,744,556,0,911,6,62,1016,2,63,704,200,3,0,0,4098,8931.5999599999977
K84042,425,137,257,28,12,0,0,0,12,0,586,237,4,318,12,33,413,0,50,274,67,2,0,0,2040,5249.5085899999995
K84043,616,216,334,59,0,0,0,0,0,0,630,312,2,654,31,21,711,0,12,544,64,19,0,0,2977,10319.07537
K84044,884,255,574,47,0,0,0,0,0,0,673,427,2,547,18,23,847,0,24,605,159,21,0,3,3421,9933.14363
K84045,415,106,271,36,3,0,0,3,0,0,236,284,0,520,2,31,621,0,27,428,137,12,0,0,2112,6808.88153
K84046,385,94,266,25,2,0,0,0,0,2,339,186,0,437,8,40,486,5,5,315,124,2,0,0,1883,3387.85791
K84047,400,85,217,96,1,0,0,1,0,0,307,290,6,607,18,39,778,3,14,631,77,1,0,0,2446,5531.28309
K84048,624,135,485,4,0,0,0,0,0,0,283,223,0,545,39,36,477,0,2,372,71,0,0,0,2227,4327.17782
K84049,218,115,86,7,6,0,0,4,2,0,242,169,0,183,20,4,158,0,0,122,16,3,0,0,1000,7169.5665700000009
K84050,460,132,300,25,0,0,0,0,0,0,581,265,0,443,17,25,518,0,16,395,66,14,0,0,2309,6763.1017600000005
K84051,1109,342,651,111,18,0,0,0,2,16,835,607,0,1148,50,99,1564,4,45,1077,310,8,0,0,5430,12614.654330000001
K84052,794,253,425,110,16,0,0,0,16,0,805,682,0,762,124,96,1424,0,47,859,477,3,0,0,4703,11990.3622
K84054,626,192,379,54,6,0,0,2,2,2,425,390,0,921,21,29,682,0,9,462,149,11,0,0,3100,12587.29235
K84055,718,175,429,113,0,0,0,0,0,0,942,366,0,884,21,68,867,0,35,540,220,20,0,0,3866,7533.6966799999991
K84056,281,88,137,56,0,0,0,0,0,0,431,177,13,285,19,15,395,0,40,269,48,9,0,0,1616,2763.71595
K84058,410,82,270,55,0,0,0,0,0,0,582,221,0,400,23,65,629,0,7,493,106,4,0,0,2330,3413.2964600000005
K84059,696,92,462,142,0,0,0,0,0,0,634,496,0,713,14,81,837,0,50,649,92,0,0,0,3471,6515.13708
K84060,253,44,199,9,0,0,0,0,0,0,392,113,0,257,20,30,285,0,10,194,66,0,0,0,1350,3584.6122199999995
K84062,710,213,373,122,8,3,0,0,4,1,305,242,0,342,8,23,789,1,5,533,197,1,0,0,2427,9108.9181500000013
K84063,378,99,236,43,0,0,0,0,0,0,210,126,0,358,4,17,365,0,4,277,53,18,0,0,1458,3011.8326099999995
K84065,46,8,27,11,3,0,0,3,0,0,74,187,0,103,0,35,192,0,15,154,6,12,0,0,640,3762.7026299999998
K84066,189,48,128,13,0,0,0,0,0,0,35,11,0,71,0,21,77,0,0,36,41,0,0,0,404,508.34120000000007
K84071,823,244,494,80,2,0,0,2,0,0,553,414,0,839,102,83,784,0,28,513,186,4,0,0,3600,7038.63979
K84072,669,183,425,56,0,0,0,0,0,0,395,449,0,819,1,42,782,0,5,597,131,20,0,0,3157,8823.52829
K84075,556,277,209,69,0,0,0,0,0,0,605,444,0,979,8,36,821,0,23,645,35,11,0,0,3449,7000.929000000001
K84078,157,72,74,7,0,0,0,0,0,0,151,94,0,260,16,10,135,0,0,117,10,3,0,0,823,2199.9354599999997
K84079,337,91,200,34,0,0,0,0,0,0,626,334,0,373,11,55,453,0,22,364,53,0,0,0,2189,5342.8281599999991
K84080,223,96,116,11,0,0,0,0,0,0,195,57,0,215,9,16,146,0,4,77,36,8,0,0,861,1775.56288
K84082,1108,222,760,126,0,0,0,0,0,0,979,648,3,819,16,104,1428,8,17,1058,264,25,0,0,5105,11323.919829999997
K84605,78,44,30,3,0,0,0,0,0,0,157,37,0,171,10,6,79,0,0,72,2,0,0,0,538,1260.7596200000003
K84610,204,76,102,26,0,0,0,0,0,0,223,96,3,231,6,11,243,0,14,206,8,5,0,0,1017,2460.58326
K84613,916,369,435,109,4,0,0,0,4,0,1234,1020,0,1644,42,130,1533,5,54,1251,138,15,0,0,6523,16489.97905
K84618,355,85,242,28,0,0,0,0,0,0,369,240,1,325,25,49,401,0,4,297,74,2,0,0,1765,5375.4853500000008
K84624,477,288,133,53,0,0,0,0,0,0,424,598,2,704,11,36,713,0,14,547,82,12,0,0,2965,6906.66381
L81004,1295,278,830,165,0,0,0,0,0,0,937,385,4,905,131,63,1056,0,21,926,43,0,0,0,4776,9988.8685699999987
L81007,3103,656,2070,360,25,0,0,0,25,0,1903,547,5,2995,181,213,2210,14,48,1928,124,19,0,0,11182,25921.7293
L81008,987,225,651,111,0,0,0,0,0,0,992,249,0,1133,21,58,1137,0,56,1003,20,27,0,0,4577,7625.7128900000007
L81009,1190,259,706,223,0,0,0,0,0,0,491,245,0,1236,80,70,1047,0,10,909,44,15,0,0,4359,10182.95973
L81010,498,129,244,116,3,0,0,1,0,2,328,119,0,502,29,80,439,0,6,374,0,17,0,0,1998,5906.55668
L81012,1239,166,920,143,0,0,0,0,0,0,826,140,2,1056,50,102,886,0,13,707,93,5,0,0,4301,7069.49852
L81013,1227,160,877,115,3,0,0,0,3,0,717,225,0,827,67,89,821,0,21,724,13,13,0,2,3976,8981.95455
L81014,757,142,559,53,6,0,0,0,4,2,665,216,4,897,15,80,962,0,44,801,39,7,0,0,3602,9371.77809
L81015,1054,128,777,126,2,0,0,0,2,0,386,216,2,813,29,93,1300,0,26,1162,3,14,0,0,3895,6943.88746
L81016,1509,275,1112,109,15,0,0,0,2,13,986,342,0,877,94,94,786,0,60,598,82,5,0,0,4703,6899.6255100000008
L81017,616,168,365,82,23,0,0,9,13,1,335,99,4,713,40,37,399,0,16,341,17,4,0,0,2266,9439.60964
L81018,516,87,378,32,7,3,0,0,1,3,390,187,6,508,21,33,493,2,16,442,7,13,0,0,2161,8196.27117
L81019,852,195,335,312,0,0,0,0,0,0,407,202,1,753,62,73,775,0,28,685,17,6,0,0,3125,11536.44638
L81020,442,124,298,12,0,0,0,0,0,0,151,81,0,359,85,10,323,0,13,277,10,4,0,0,1451,2731.29841
L81021,692,99,436,154,13,0,0,0,0,13,502,290,1,660,39,38,893,0,40,757,37,4,0,2,3128,6682.0642800000005
L81022,1521,376,1014,121,0,0,0,0,0,0,863,300,0,1537,77,65,1380,5,55,1253,4,28,0,0,5743,11141.49796
L81023,698,90,514,84,0,0,0,0,0,0,412,128,0,733,14,19,525,0,1,436,18,0,0,0,2529,4088.42921
L81024,762,144,439,178,0,0,0,0,0,0,600,339,3,749,52,52,910,0,26,800,11,12,0,0,3467,9095.63433
L81025,1591,401,912,262,12,0,0,0,0,12,1214,209,0,1397,87,68,1179,3,23,996,48,3,0,0,5757,8814.6019499999984
L81026,1522,350,950,184,0,0,0,0,0,0,1484,511,3,1094,107,103,1417,0,40,1244,21,19,0,0,6241,14473.971850000002
L81027,508,94,363,50,1,0,0,0,0,1,281,64,0,319,8,17,412,0,14,329,10,13,0,0,1610,3634.4868
L81029,414,125,204,83,0,0,0,0,0,0,447,240,0,450,97,124,677,0,22,593,2,2,0,0,2449,6355.0400800000007
L81030,490,86,357,33,3,0,0,0,0,3,624,217,0,280,21,42,518,17,31,440,3,0,0,0,2195,7142.75855
L81031,1894,430,1213,243,15,0,0,3,0,12,1278,327,4,1548,69,144,1455,4,81,1178,142,15,0,0,6734,19341.06855
L81033,936,162,693,77,3,0,0,0,3,0,499,221,3,1043,50,59,834,0,40,761,9,7,0,0,3648,8381.79266
L81034,2069,392,1515,108,4,0,0,3,1,0,1708,586,0,1728,88,113,1905,2,62,1602,93,39,0,2,8201,24890.78746
L81036,967,180,645,136,0,0,0,0,0,0,424,308,0,844,18,42,904,0,43,780,23,3,0,0,3507,6995.3552400000008
L81037,2516,568,1696,244,4,0,0,0,4,0,1497,492,0,2039,80,105,1768,12,21,1518,36,19,0,1,8501,13216.21356
L81038,1033,283,509,157,2,0,0,1,1,0,830,171,0,947,42,82,858,0,8,771,27,15,0,0,3965,11288.891770000002
